time|level|timeoffset|message|location
082515_142031.324|INFO|000.000404| Software version: Plus-2.3.0.4221 - Linux| in vtkPlusLogger(183)
082515_142031.324|INFO|000.000484| Logging at level 3 (INFO) to file: /home/snr/Support/Plus-build-codeblocks/bin/Output/082515_142031_PlusLog.txt| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/PlusServer/Testing/PlusServer.cxx(85)
082515_142031.328|INFO|000.004394| before start internalupdate| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/vtkPlusDevice.cxx(1020)
082515_142031.328|INFO|000.004497| start internalupdate| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/vtkPlusDevice.cxx(1023)
082515_142031.330|INFO|000.006347| 2 ToolTimeStampedUpdate failed for tool: ProbeToTracker with timestamp: -12.302302| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/OpenIGTLink/vtkOpenIGTLinkTracker.cxx(335)
082515_142031.378|INFO|000.054549| 2 ToolTimeStampedUpdate failed for tool: ProbeToTracker with timestamp: -12.281359| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/OpenIGTLink/vtkOpenIGTLinkTracker.cxx(335)
082515_142031.427|INFO|000.103725| 2 ToolTimeStampedUpdate failed for tool: ProbeToTracker with timestamp: -12.260402| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/OpenIGTLink/vtkOpenIGTLinkTracker.cxx(335)
082515_142031.477|INFO|000.152885| 2 ToolTimeStampedUpdate failed for tool: ProbeToTracker with timestamp: -12.239431| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/OpenIGTLink/vtkOpenIGTLinkTracker.cxx(335)
082515_142031.526|INFO|000.202081| 2 ToolTimeStampedUpdate failed for tool: ProbeToTracker with timestamp: -12.218445| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/OpenIGTLink/vtkOpenIGTLinkTracker.cxx(335)
082515_142031.575|INFO|000.251283| 2 ToolTimeStampedUpdate failed for tool: ProbeToTracker with timestamp: -12.197445| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/OpenIGTLink/vtkOpenIGTLinkTracker.cxx(335)
