time|level|timeoffset|message|location
071015_170319.009|INFO|000.000478| Software version: Plus-2.3.0.4217 - Linux| in vtkPlusLogger(183)
071015_170319.009|INFO|000.000555| Logging at level 3 (INFO) to file: /home/snr/Support/Plus-build-codeblocks/bin/Output/071015_170319_PlusLog.txt| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/PlusServer/Testing/PlusServer.cxx(85)
071015_170319.011|INFO|000.002576| Selected US image orientation: MF| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/vtkPlusDataSource.cxx(264)
071015_170319.011|INFO|000.002863| VideoDevice: Local time offset: 0ms| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/vtkPlusDevice.cxx(869)
071015_170319.011|WARNING|000.003044| TrackerDevice: ToolReferenceFrame is undefined. Default "TrackerDevice" will be used.| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/vtkPlusDevice.cxx(766)
071015_170319.016|ERROR|000.007373| TrackerDevice: Failed to update tool - unable to find tool: Test| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/vtkPlusDevice.cxx(1326)
071015_170320.016|INFO|001.007681| Plus OpenIGTLink server started on port: 18944| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/PlusServer/vtkPlusOpenIGTLinkServer.cxx(105)
071015_170320.016|INFO|001.007780| Press Ctrl-C to quit.| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/PlusServer/Testing/PlusServer.cxx(193)
071015_170320.017|WARNING|001.008260| Buffer item is not in the buffer (Uid: 0)!| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/vtkTimestampedCircularBuffer.cxx(183)
071015_170320.017|WARNING|001.008304| Unable to get timestamp from TestToTrackerDevice tool tracker buffer for time: 0| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/vtkPlusChannel.cxx(993)
071015_170320.017|ERROR|001.008331| Failed to get most recent timestamp from all the tracker tools| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/vtkPlusChannel.cxx(1010)
071015_170341.007|INFO|021.998894| Received new client connection (client 1 at 127.0.0.1:18944). Number of connected clients: 1| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/PlusServer/vtkPlusOpenIGTLinkServer.cxx(200)
071015_170341.024|WARNING|022.016214| Buffer item is not in the buffer (Uid: 1)!| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/vtkTimestampedCircularBuffer.cxx(189)
071015_170341.025|WARNING|022.016261| Unable to get timestamp from default tool tracker buffer| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/vtkPlusChannel.cxx(906)
071015_170341.030|WARNING|022.021394| Buffer item is not in the buffer (Uid: 1)!| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/vtkTimestampedCircularBuffer.cxx(189)
071015_170341.030|WARNING|022.021427| Unable to get timestamp from default tool tracker buffer| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/vtkPlusChannel.cxx(906)
071015_170341.035|WARNING|022.026570| Buffer item is not in the buffer (Uid: 1)!| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/vtkTimestampedCircularBuffer.cxx(189)
