time|level|timeoffset|message|location
082515_143017.242|INFO|000.000413| Software version: Plus-2.3.0.4221 - Linux| in vtkPlusLogger(183)
082515_143017.242|INFO|000.000493| Logging at level 3 (INFO) to file: /home/snr/Support/Plus-build-codeblocks/bin/Output/082515_143017_PlusLog.txt| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/PlusServer/Testing/PlusServer.cxx(85)
082515_143017.245|INFO|000.002810| before start internalupdate| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/vtkPlusDevice.cxx(1020)
082515_143017.245|INFO|000.002844| start internalupdate| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/vtkPlusDevice.cxx(1023)
082515_143017.376|INFO|000.134544| ToolTimeStampedUpdate failed for tool: ProbeToTracker with timestamp: -12.205349| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/OpenIGTLink/vtkOpenIGTLinkTracker.cxx(335)
082515_143017.391|INFO|000.149257| ToolTimeStampedUpdate failed for tool: ProbeToTracker with timestamp: -12.184349| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/OpenIGTLink/vtkOpenIGTLinkTracker.cxx(335)
082515_143017.426|INFO|000.184556| ToolTimeStampedUpdate failed for tool: ProbeToTracker with timestamp: -12.163349| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/OpenIGTLink/vtkOpenIGTLinkTracker.cxx(335)
082515_143017.476|INFO|000.233920| ToolTimeStampedUpdate failed for tool: ProbeToTracker with timestamp: -12.142349| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/OpenIGTLink/vtkOpenIGTLinkTracker.cxx(335)
082515_143017.525|INFO|000.283280| ToolTimeStampedUpdate failed for tool: ProbeToTracker with timestamp: -12.121349| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/OpenIGTLink/vtkOpenIGTLinkTracker.cxx(335)
082515_143017.574|INFO|000.332628| ToolTimeStampedUpdate failed for tool: ProbeToTracker with timestamp: -12.100349| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/OpenIGTLink/vtkOpenIGTLinkTracker.cxx(335)
082515_143017.624|INFO|000.381994| ToolTimeStampedUpdate failed for tool: ProbeToTracker with timestamp: -12.079349| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/OpenIGTLink/vtkOpenIGTLinkTracker.cxx(335)
082515_143017.673|INFO|000.431334| ToolTimeStampedUpdate failed for tool: ProbeToTracker with timestamp: -12.058349| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/OpenIGTLink/vtkOpenIGTLinkTracker.cxx(335)
082515_143017.723|INFO|000.480701| ToolTimeStampedUpdate failed for tool: ProbeToTracker with timestamp: -12.037349| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/OpenIGTLink/vtkOpenIGTLinkTracker.cxx(335)
082515_143017.772|INFO|000.530067| ToolTimeStampedUpdate failed for tool: ProbeToTracker with timestamp: -12.016349| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/OpenIGTLink/vtkOpenIGTLinkTracker.cxx(335)
082515_143017.821|INFO|000.579441| ToolTimeStampedUpdate failed for tool: ProbeToTracker with timestamp: -11.995349| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/OpenIGTLink/vtkOpenIGTLinkTracker.cxx(335)
082515_143017.871|INFO|000.628878| ToolTimeStampedUpdate failed for tool: ProbeToTracker with timestamp: -11.974349| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/OpenIGTLink/vtkOpenIGTLinkTracker.cxx(335)
082515_143017.920|INFO|000.678389| ToolTimeStampedUpdate failed for tool: ProbeToTracker with timestamp: -11.953349| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/OpenIGTLink/vtkOpenIGTLinkTracker.cxx(335)
082515_143017.970|INFO|000.727879| ToolTimeStampedUpdate failed for tool: ProbeToTracker with timestamp: -11.932349| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/OpenIGTLink/vtkOpenIGTLinkTracker.cxx(335)
082515_143018.019|INFO|000.777378| ToolTimeStampedUpdate failed for tool: ProbeToTracker with timestamp: -11.911349| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/OpenIGTLink/vtkOpenIGTLinkTracker.cxx(335)
082515_143018.069|INFO|000.826872| ToolTimeStampedUpdate failed for tool: ProbeToTracker with timestamp: -11.890349| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/OpenIGTLink/vtkOpenIGTLinkTracker.cxx(335)
082515_143018.118|INFO|000.876317| ToolTimeStampedUpdate failed for tool: ProbeToTracker with timestamp: -11.869349| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/OpenIGTLink/vtkOpenIGTLinkTracker.cxx(335)
082515_143018.168|INFO|000.925863| ToolTimeStampedUpdate failed for tool: ProbeToTracker with timestamp: -11.848349| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/OpenIGTLink/vtkOpenIGTLinkTracker.cxx(335)
082515_143018.217|INFO|000.975444| ToolTimeStampedUpdate failed for tool: ProbeToTracker with timestamp: -11.827349| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/OpenIGTLink/vtkOpenIGTLinkTracker.cxx(335)
082515_143018.267|INFO|001.025039| ToolTimeStampedUpdate failed for tool: ProbeToTracker with timestamp: -11.806349| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/OpenIGTLink/vtkOpenIGTLinkTracker.cxx(335)
082515_143018.316|INFO|001.074531| ToolTimeStampedUpdate failed for tool: ProbeToTracker with timestamp: -11.785349| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/OpenIGTLink/vtkOpenIGTLinkTracker.cxx(335)
082515_143018.366|INFO|001.123908| ToolTimeStampedUpdate failed for tool: ProbeToTracker with timestamp: -11.764349| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/OpenIGTLink/vtkOpenIGTLinkTracker.cxx(335)
082515_143018.415|INFO|001.173294| ToolTimeStampedUpdate failed for tool: ProbeToTracker with timestamp: -11.743349| in /home/snr/Support/Plus-build-codeblocks/PlusLib/src/DataCollection/OpenIGTLink/vtkOpenIGTLinkTracker.cxx(335)
